지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
133,대전,2018-04-28 05:00,10.4,,1.6,94,
133,대전,2018-04-28 06:00,9.6,,.5,95,
133,대전,2018-04-28 07:00,10.3,,.2,94,
133,대전,2018-04-28 08:00,12.3,,.4,88,
133,대전,2018-04-28 09:00,15,,1,76,
133,대전,2018-04-28 10:00,17.4,,2,63,
133,대전,2018-04-28 11:00,19.8,,1.5,48,
133,대전,2018-04-28 12:00,21.2,,4.6,39,
133,대전,2018-04-28 13:00,21.7,,4.2,34,
133,대전,2018-04-28 14:00,22.1,,4.6,32,
133,대전,2018-04-28 15:00,22.5,,4.5,23,
133,대전,2018-04-28 16:00,22.8,,3.1,16,
133,대전,2018-04-28 17:00,21.9,,3.6,19,
133,대전,2018-04-28 18:00,20.8,,2.3,28,
133,대전,2018-04-28 19:00,18.8,,2.6,32,
133,대전,2018-04-28 20:00,17.3,,2,38,
133,대전,2018-04-28 21:00,15.9,,2.4,38,
133,대전,2018-04-28 22:00,14.2,,1.1,52,
133,대전,2018-04-28 23:00,12.7,,1,58,
133,대전,2018-04-29 00:00,11,,1,68,
133,대전,2018-04-29 01:00,10.2,,.7,72,
133,대전,2018-04-29 02:00,9.1,,.3,76,
133,대전,2018-04-29 03:00,8.3,,1.2,79,
133,대전,2018-04-29 04:00,7.8,,.8,81,
133,대전,2018-04-29 05:00,7,,1.3,84,
133,대전,2018-04-29 06:00,6.3,,.9,86,
133,대전,2018-04-29 07:00,7.3,,.1,83,
133,대전,2018-04-29 08:00,10.7,,.1,71,
133,대전,2018-04-29 09:00,14.1,,.9,59,
133,대전,2018-04-29 10:00,16.4,,.7,43,
133,대전,2018-04-29 11:00,19.6,,1.8,31,
133,대전,2018-04-29 12:00,22,,2.2,27,
133,대전,2018-04-29 13:00,23.5,,3.1,23,
133,대전,2018-04-29 14:00,24.5,,3.5,25,
133,대전,2018-04-29 15:00,24.8,,3.7,22,
133,대전,2018-04-29 16:00,25.3,,1.9,21,
133,대전,2018-04-29 17:00,24.4,,2,16,
133,대전,2018-04-29 18:00,23,,1.7,26,
133,대전,2018-04-29 19:00,20.6,,1.8,34,
133,대전,2018-04-29 20:00,18.2,,2.5,40,
133,대전,2018-04-29 21:00,17.3,,1.1,49,
133,대전,2018-04-29 22:00,16.5,,1.5,57,
133,대전,2018-04-29 23:00,16.3,,2.3,58,
133,대전,2018-04-30 00:00,15,,.8,62,
133,대전,2018-04-30 01:00,14.5,,1.3,66,
133,대전,2018-04-30 02:00,14,,1,70,
133,대전,2018-04-30 03:00,13.8,,.5,73,
133,대전,2018-04-30 04:00,13.6,,.2,74,
133,대전,2018-04-30 05:00,13.5,,.5,77,
133,대전,2018-04-30 06:00,13.4,,.3,78,
133,대전,2018-04-30 07:00,14,,0,75,
133,대전,2018-04-30 08:00,15.7,,.6,71,
133,대전,2018-04-30 09:00,18.7,,1.2,61,
133,대전,2018-04-30 10:00,21,,1.5,64,
133,대전,2018-04-30 11:00,23.8,,2.1,55,
133,대전,2018-04-30 12:00,24.8,,4.4,53,
133,대전,2018-04-30 13:00,25.8,,2.5,54,
133,대전,2018-04-30 14:00,25.6,,1.7,53,
133,대전,2018-04-30 15:00,26.3,,1.1,50,
133,대전,2018-04-30 16:00,26.8,,1.5,46,
133,대전,2018-04-30 17:00,26.5,,.5,48,
133,대전,2018-04-30 18:00,25.2,,3.5,58,
133,대전,2018-04-30 19:00,23.4,,1.7,66,
133,대전,2018-04-30 20:00,21.7,,1.3,75,
133,대전,2018-04-30 21:00,20.8,,.8,78,
133,대전,2018-04-30 22:00,20,,1.3,81,
133,대전,2018-04-30 23:00,19.8,,.7,83,
133,대전,2018-05-01 00:00,19.1,,1.2,85,
133,대전,2018-05-01 01:00,18.6,,1.4,87,
133,대전,2018-05-01 02:00,18.5,,.7,88,
133,대전,2018-05-01 03:00,18.5,,.3,87,
133,대전,2018-05-01 04:00,18.2,,1,89,
133,대전,2018-05-01 05:00,17.8,,.7,90,
133,대전,2018-05-01 06:00,17.2,,1.3,92,
133,대전,2018-05-01 07:00,17.8,,.1,91,
133,대전,2018-05-01 08:00,18.6,,.8,88,
133,대전,2018-05-01 09:00,19.6,,.6,84,
133,대전,2018-05-01 10:00,22.1,,1.4,73,
133,대전,2018-05-01 11:00,23.9,,.6,65,
133,대전,2018-05-01 12:00,24.5,,1.5,62,
133,대전,2018-05-01 13:00,26,,2,58,
133,대전,2018-05-01 14:00,26.1,,2,55,
133,대전,2018-05-01 15:00,26.4,,2,53,
133,대전,2018-05-01 16:00,25.7,,1.2,56,
133,대전,2018-05-01 17:00,25.3,,2.6,60,
133,대전,2018-05-01 18:00,24.5,,2.7,61,
133,대전,2018-05-01 19:00,22.8,,1.8,72,
133,대전,2018-05-01 20:00,22,,1,76,
133,대전,2018-05-01 21:00,21.4,,.7,79,
133,대전,2018-05-01 22:00,21,,.4,80,
133,대전,2018-05-01 23:00,20.5,,.5,82,
133,대전,2018-05-02 00:00,20,,1.3,83,
133,대전,2018-05-02 01:00,19.8,0,.5,87,
133,대전,2018-05-02 02:00,19.3,.4,.5,93,
133,대전,2018-05-02 03:00,19,.6,.2,96,
133,대전,2018-05-02 04:00,18.8,.3,.8,97,
133,대전,2018-05-02 05:00,18.6,2.3,.2,98,
133,대전,2018-05-02 06:00,18.4,1.8,1,98,
133,대전,2018-05-02 07:00,18.3,.8,.7,98,
133,대전,2018-05-02 08:00,18,.8,1.5,97,
133,대전,2018-05-02 09:00,19.3,0,.6,95,
133,대전,2018-05-02 10:00,19.7,,.3,91,
133,대전,2018-05-02 11:00,20.5,,.1,86,
133,대전,2018-05-02 12:00,22.6,,1.9,82,
133,대전,2018-05-02 13:00,22.9,,1,76,
133,대전,2018-05-02 14:00,23.3,,1.2,73,
133,대전,2018-05-02 15:00,23.2,0,2.5,71,
133,대전,2018-05-02 16:00,21.3,0,2.2,81,
133,대전,2018-05-02 17:00,18.1,0,2.8,85,
133,대전,2018-05-02 18:00,16.3,0,2,78,
133,대전,2018-05-02 19:00,14.3,,2.5,77,
133,대전,2018-05-02 20:00,12.6,,2.3,78,
133,대전,2018-05-02 21:00,12,,2.8,78,
133,대전,2018-05-02 22:00,11.7,,4,75,
133,대전,2018-05-02 23:00,11.4,,2.8,72,
133,대전,2018-05-03 00:00,11.3,,2.6,71,
133,대전,2018-05-03 01:00,11.3,,3.3,70,
133,대전,2018-05-03 02:00,10.8,,2.2,73,
133,대전,2018-05-03 03:00,10.2,,1.7,75,
133,대전,2018-05-03 04:00,9.6,,1.2,79,
133,대전,2018-05-03 05:00,9.1,,2.9,84,
133,대전,2018-05-03 06:00,9.2,,2.3,88,
133,대전,2018-05-03 07:00,10.1,,2.4,83,
133,대전,2018-05-03 08:00,11.8,,2.8,74,
133,대전,2018-05-03 09:00,14.5,,2.3,53,
133,대전,2018-05-03 10:00,15.8,,3,46,
133,대전,2018-05-03 11:00,16.8,,4.5,40,
133,대전,2018-05-03 12:00,15.6,,5.3,43,
133,대전,2018-05-03 13:00,15.8,,3.4,51,
133,대전,2018-05-03 14:00,16.4,,3.2,48,
133,대전,2018-05-03 15:00,17.1,,3,44,
133,대전,2018-05-03 16:00,16.4,,4.8,39,
133,대전,2018-05-03 17:00,15.2,,4.4,46,
133,대전,2018-05-03 18:00,13.2,,3.6,57,
133,대전,2018-05-03 19:00,12.3,,2.8,63,
